uid,sci2014_label,kmeans_label,dbscan_label,hierarchical_label,spectral_label,em_label
_rX3HnkZLEp4yraAfXGYPw,0,0,1,2,0,1
h5ErW2AufXMfr6-a0t001g,0,0,1,2,0,1
S1vHKUxCllx07PXGE-pjdQ,0,0,1,2,0,1
-A0Fjt-z3RY6k4xYaiIfLw,0,0,1,2,0,1
0JaDG6Ggj4uhRwh-rxkqXw,1,1,0,3,0,0
fQH1D1lrhRYgTB6Ce-0_uA,0,0,1,2,0,1
wwJ-bSAG9Lxhi7Q3gyCNPg,0,0,1,2,0,1
WTHFJVxqqaCTz7QJelnZgQ,0,0,1,2,0,1
djzVAYI-5SdduO4ajY01Rw,0,0,1,2,0,1
uO21Oi5nmXCeEQJOm28lQA,1,1,0,3,0,0
mWc9qiV9EAFPuJAi1AGYOg,0,0,1,2,0,1
Sz2MVKUAGsq8zfbI-amiYA,0,0,1,2,0,1
-XAqZfk9zvEa4O3_TANB-Q,0,0,1,2,0,1
5n-q5h4xYeJVSNk1TKMMeQ,0,0,1,2,0,1
2ufQKR9yKitxEYdMvaGqJw,0,0,1,2,0,1
S7NMT-Q_PwRynwyUsiSYeA,1,1,0,3,0,0
Swv1H4GQFTWQnsSEIQZ6AQ,1,1,2,3,1,0
EoFzJfVAFVetWnB89ZAMbA,1,1,0,3,0,0
eJB61d9jUQDG3uzNAkXMeA,0,0,1,2,0,1
_BryIDW_BhnrYQ9NlqTcfQ,0,0,1,2,0,1
XlBjxc0omS6_NO1R539__g,0,0,1,2,0,1
MAf1iOQu77g6m8EuJgx6zQ,0,0,1,2,0,1
cAjsGHEfAtzZYJ1gB8iBHg,0,0,1,2,0,1
2tyq9mcWU7JzMmyWK8xOcA,1,1,3,3,0,0
BQjpD9KoQC5MG1Qa9gtB2g,1,1,3,3,0,0
fopWiCOa99MDFRnGth426A,1,1,2,3,1,0
DFP2CgIbBcXGaZ-R0b5XGA,0,0,1,2,0,1
k4aK8zHxf1YiJxlE-mPhIA,0,0,1,2,0,1
xScfZINYtPoKcs65ZocDzw,1,1,2,3,1,0
KimsMEnrsfwvuXkHrY2ZMQ,0,0,1,2,0,1
Gqdykv1mSGCwv8g-AaAytw,0,0,1,2,0,1
ytVf6Ar_QwqFiL08plIfOQ,0,0,1,2,0,1
5_npxx49D_8X4Pd0viVsqg,1,1,3,3,0,0
mEk-1AqRplm4AoU9f4ik_w,1,1,0,3,0,0
gFa8dYEIMw5hbFvYlcY7VA,1,1,0,3,0,0
gUIwC4iIv7Rq_bD1qII9Hg,1,1,0,3,0,0
3C-O9HeBQat0JZBzubfyhg,0,0,1,2,0,1
RHri3itDr_f2PAcfGocJCQ,1,1,0,3,0,0
_KRppppSNzytz3CQD3m4bg,0,0,1,2,0,1
REMKFSrkLeWeuUIiTOc2tw,0,0,1,2,0,1
NdSNQXoxiFeNZQ1M6uB9fA,1,1,0,3,0,0
Sk86sJCbbQQciSPkahKgIg,1,1,0,3,0,0
FGTRjOs6Kp2hhWSokZSr_w,1,1,0,3,0,0
6I_uom-9R0RIRlkLguPB8g,0,0,1,2,0,1
zK1vV3o-hlZxdAMsdHnAnQ,1,1,0,3,0,0
4XSSZsE-DIIAzm7b6_vzNQ,0,0,1,2,0,1
uQViUMi5FNuU67cFKsSM_g,0,0,1,2,0,1
S36vyqgg8SDrBwE1xY6A7A,0,0,1,2,0,1
1qQk6pyIOiOsDNoyyAzgaA,1,1,0,3,0,0
q-jBUKa4y4UrLDc09pYj8w,0,0,1,2,0,1
iHFmDyN7Cm7QGnsqgPJQGA,0,0,1,2,0,1
a_2dCOVmRa9gOd7t_-Wpxw,0,0,1,2,0,1
d4Db68ThbTEaPFJCe9I6fA,0,0,1,2,0,1
bFOwpk_gCsIfyO7hRA_asQ,0,0,1,2,0,1
IUG4FRM2l1bIBdo_BsxSIA,1,1,0,3,0,0
qb7sIzloF4lbLm8zbICCoQ,0,0,1,2,0,1
Ur91BwZjjrgBDb3dACcDiQ,1,1,2,3,1,0
t4YDCn09E3TbPT_aC3qiQw,0,0,1,2,0,1
auqHg9os-LhFP1JuBxlqtQ,0,0,1,2,0,1
jtrAghZHicCND_dDAO1pHw,0,0,1,2,0,1
pbLAEB1OXJ-6iwpio2PHsQ,0,0,1,2,0,1
y94li2jE8pu1MmsgLaempg,1,1,0,3,0,0
EcNS3VUpK_PcO0vpz5P0_A,0,0,1,2,0,1
CGyHeIR2f7helmidLsj2Yw,0,0,1,2,0,1
7Ue7m238v5IU99MEx2-hsQ,1,1,0,3,0,0
6fo_gi-_MxEj594kQso4ig,0,0,1,2,0,1
FVmw_98GI2KbyY4zFmFVbg,0,0,1,2,0,1
9HswZUpm0aA9o1Yn4KqJLg,1,1,3,3,0,0
yFOg7zFu58ouDr_6uy0_Wg,2,2,-1,1,2,2
B4SdA41z2L6IJGfGRCoTwQ,1,1,3,3,0,0
iHGsi2zgjGEm2zEQg8w0og,0,0,1,2,0,1
BX-tpDEsVDXwE8ZatbZmRg,0,0,1,2,0,1
W1jjRdbUg8zIcUI95jTUgQ,0,0,1,2,0,1
fBr8jEXh4bIX4D2eT4Oxqw,1,1,0,3,0,0
8cFJbEX-c7O8YwaWECk2eQ,0,0,1,2,0,1
4Z-ElMMD0F2nKBz8KR5LGQ,0,0,1,2,0,1
TypNHvCncD0z50VCTR1i1w,0,0,1,2,0,1
DVQKhhQnEt4ygn9tTsvBVA,0,0,1,2,0,1
BBEzfl86lYQjjsRa4JIn-g,0,0,1,2,0,1
l46RFzV1zwUFlUlDC5fnBw,0,0,1,2,0,1
uVyydmo17todjDHxX_lOaw,1,1,2,3,1,0
UyyemsmLm6vB79E2QjXvHA,1,1,0,3,0,0
_ICOZCMLKpfsAeQyVxvNrA,1,1,0,3,0,0
DTg2o04evGe500bNGLcR1w,0,0,1,2,0,1
FkjQhnvEb5_jpen04xuVUQ,0,0,1,2,0,1
sSukTC-jjNT-ruhyZltazQ,0,0,1,2,0,1
L1G4nV3nXi2ppMUXArE9Pg,0,0,1,2,0,1
_0T-7hxM6AY3TcGDMHfMEA,1,1,0,3,0,0
SaoW0VOb0og-Z58PTTETeg,1,1,0,3,0,0
wKyTTndrVV27ripI6xsJDg,0,0,1,2,0,1
j8n_S3B-wVvxPMRJV2waUQ,0,0,1,2,0,1
ZJD1AVQW64Rdf2rxH1XAQg,0,0,1,2,0,1
JC2OqJKcowK4ytT-UfVkrA,0,0,1,2,0,1
dw0qjkpvZRq5asg-JbvDsQ,0,0,1,2,0,1
SGsKspfL-75CoKXsTFHwwA,0,0,1,2,0,1
_oEDPT9op6BDYMcUpaQG4Q,0,0,1,2,0,1
cxYHqBBUZU7oUiEF6U2W7Q,0,0,1,2,0,1
xlkYBQySlhDFQGG8fNnZ4A,0,0,1,2,0,1
aNJeAaxzlngf2p7zeNfj0Q,0,0,1,2,0,1
v4COtMX4JKt24PPgP5a2uQ,0,0,1,2,0,1
5Ly-dr0rk3qviVZ0g023Dw,0,0,1,2,0,1
5Lpz3gRtUouleJbgAE1NKw,0,0,1,2,0,1
9W0mvEI5u1LmoNEPSXNwyQ,0,0,1,2,0,1
KA09rQE6DNRG8bQPZqhPdA,0,0,1,2,0,1
XlLQ5bMgBaIf1C3HJ5jM-A,1,1,3,3,0,0
TRP8mjM3olCExYzjV2Ym5g,0,0,1,2,0,1
52SxRCWpX7tGfEca4CouHg,0,0,1,2,0,1
fcR0tYEFN00Xtoodv37-kw,0,0,1,2,0,1
ost69aKnpG3CmG_mzeSftQ,0,0,1,2,0,1
ghqycqgHlUw_N0aS5vRtMQ,0,0,1,2,0,1
O99C5kIocUs5aKaBgbp6oQ,1,1,4,3,1,0
0dpmaDH2lQBIcigZao2EIQ,0,0,1,2,0,1
Eu9t9pDcGADgtNNs7h8UMw,1,1,0,3,0,0
lFtLQ7DlAiY4A5NR72G8_A,0,0,1,2,0,1
E02kPThVgskLzi6St3_IUw,0,0,1,2,0,1
xxFps3jPKfizfr46grQFnw,1,1,0,3,0,0
7jLbsvtBHy43r_68JDfEbQ,0,0,1,2,0,1
xABCTt85Cct0jY0aFTbGbg,0,0,1,2,0,1
s5CzMnijlrY7vWtdD03tgA,0,0,1,2,0,1
qYR-4ljU2Qa1ibxuGYpsGQ,0,0,1,2,0,1
1ySUfmsp1ajHHZTdeD6ylg,0,0,1,2,0,1
FuLwZrs7vCCL9wzl0npv3Q,0,0,1,2,0,1
dprtOHlfxJr8KtUo60Nq5g,1,1,0,3,0,0
0rSY77NhhBi2ZCoJhwDMqw,1,1,4,3,1,0
23IksB8Sz0K1Z3ybTQiu6Q,1,1,0,3,0,0
Sl9Nvw33-nDt3TCehQ2nIw,1,1,0,3,0,0
iOTaTr6eZCg1ehcK2Y8ITQ,0,0,1,2,0,1
l-sBwGoMg3xZcR4IKjznlA,1,1,0,3,0,0
DDCS5BefkhCbgG9ggZf9gQ,0,0,1,2,0,1
qj3mGbNQ1AiZ_EWylBiDAw,1,1,3,3,0,0
bT6emq1v1FuQpiOpBUQm9w,0,0,1,2,0,1
viGxhV4ObOb0ZISMVCTr1g,1,1,0,3,0,0
YHviiIdnBfGw9bFqIP6zog,1,1,3,3,0,0
AK9mrt_psdXQqd07NvkuLQ,0,0,1,2,0,1
z9YGQ3jA9-IjcKWYrOTkdw,0,0,1,2,0,1
_sK6gUUJfgc6FA9RzoifHw,0,0,1,2,0,1
ju4M__mlbL-uM9mXQimQIw,1,1,0,3,0,0
5T4O5r8x4gMW2Zoy_wFDLA,1,1,0,3,0,0
LnmHufzO0MF4FmQKeFI5dw,1,1,0,3,0,0
7u__eWFw4CX7N2H6toN2qg,0,0,1,2,0,1
qAN8FRhStFV7EzGO9R4-Gg,1,1,0,3,0,0
LlO8xsSuoWV91bcwjZi11w,1,1,0,3,0,0
j2IX29j3uBjnOjW-n6UtHw,0,0,1,2,0,1
7RE32fTy7uCD32eDwuoZCA,0,0,1,2,0,1
yG8FBKw6moohh7WzIm36Dw,0,0,1,2,0,1
o1sr-GEFS0PoDMXSngabzA,0,0,1,2,0,1
0zQj3WQrCDG63GsaSEto1A,1,1,0,3,0,0
FWIyfpf5bjCJ-cMcABK3mw,0,0,1,2,0,1
LphSyaTmdE9LP_s1x-0NFw,1,1,4,3,1,0
C2mIsuOkoKTL9IHY2ANoZw,0,0,1,2,0,1
dg3zKfQN-u_MgJ087uxHfw,0,0,1,2,0,1
JjDR060LJQcNNVWKuU64fA,1,1,0,3,0,0
nTAmX-Ab2BWMadULkrZ2Zw,0,0,1,2,0,1
9ox9Gb8HNxd5lPCIgaFq9g,0,0,1,2,0,1
QF3FJ_lLCGUrYk_vamsRaA,0,0,1,2,0,1
rCk4Tqqg0A6E7r79VNDkxQ,0,0,1,2,0,1
7xW0EP82ELYCW_wGXDGskg,0,0,1,2,0,1
0VHbJPsRCG7pszKVVf5QRg,0,0,1,2,0,1
zHirJeQMaXqSHZ_vYmJFpQ,0,0,1,2,0,1
o40dVrbVIvugcURXOx-Ktw,0,0,1,2,0,1
uEUcekJzmouqIv3w36BCMQ,0,0,1,2,0,1
GNjHaAtLerNqf8LNsWzh_A,0,0,1,2,0,1
ev1TFml8A920g_BrrgI1zA,0,0,1,2,0,1
22pMGi9d3MmHNum7SOx5OQ,1,1,0,3,0,0
yNNr_IvELyc2_JBFObIyKA,1,1,0,3,0,0
4xAUtnorFovXvfU7yuicKw,1,1,0,3,0,0
5X-ZTXs0_MsA5iPEqoCGIg,0,0,1,2,0,1
A8DQtAfrkYbiigGL45c-ig,1,1,0,3,0,0
wv-jFqIWzfF9L6rT0EsW_g,1,1,3,3,0,0
jbOJV077QCGzduE6zFYO_A,0,0,1,2,0,1
DkB5SNUvHD3TwPolv-w0Qw,0,0,1,2,0,1
NdK9TCcGg5uLx8RV5uuuEA,0,0,1,2,0,1
4RnW-tn6FZsnJF1kkLBOMw,1,1,0,3,0,0
NnR9Ho9-xsR2IUq20sDp6w,0,0,1,2,0,1
zVkKxAz7hcMcdy8M-IoY9A,0,0,1,2,0,1
FYlj39aXxcb2lUcHyDLjjA,0,0,1,2,0,1
aUhcscNphAJQlZe1R_WRow,1,1,4,3,1,0
I_Exm_LE2_ZmHvlsZYeP6g,0,0,1,2,0,1
r2fK-i8WNEoKdjjwTLXO-A,0,0,1,2,0,1
-A3_x7rT7YgPTEdfoK1o2g,1,1,0,3,0,0
uvFe30uMzQo4MIk91wodBA,0,0,1,2,0,1
GR-93c0v3PQh3pks4jNERQ,0,0,1,2,0,1
U23miZqmzkTPjnspegQ90g,1,1,0,3,0,0
RWoBb007vkJKqwFQPvIqew,1,1,0,3,0,0
UyHdSZcu4Q0gSHUIRVEijQ,0,0,1,2,0,1
xDNrqnZrpCSOLoMVCCi4Dg,1,1,0,3,0,0
nh5cEggUlEeqMr9CBMwhHw,1,1,0,3,0,0
2ddg2VyLwx7_eizcfgMe_g,0,0,1,2,0,1
qtWZpW67yHaBAb9ryOD-Cw,0,0,1,2,0,1
zYR1smIj8tLsQe5l5-iB3A,1,1,0,3,0,0
x7cR4SN9tKwisKePODLBag,0,0,1,2,0,1
5OGr9atyR_TLfxlNtFrikg,1,1,0,3,0,0
PBE0vCwUHZnAyL4a7XwwRA,0,0,1,2,0,1
qUjwUuV7uQxIBpfmkXWW3A,0,0,1,2,0,1
RI8XshuRoQ4sE6jut0inBQ,0,0,1,2,0,1
5Cy0_FrkWONTjWiF2EWiAg,0,0,1,2,0,1
mifuKD1L2LwQmn3QVXiqvQ,1,1,0,3,0,0
cI2uiD-drtpFY9q5NhJg5g,0,0,1,2,0,1
QW1VU2FGzq5KyfJw5EuzeA,0,0,1,2,0,1
T1uLCD6iuQbEFT23rxU1Dg,0,0,1,2,0,1
3AnDcFjReLZMQrbUZeN6Gg,1,1,0,3,0,0
gOG1sjv4ojL-txt3NG5qFg,1,1,0,3,0,0
D93tfRNBjzZbkHHoRBfOZg,0,0,1,2,0,1
qs8q8a7znZUseGkOepNf_w,0,0,1,2,0,1
cAwrgVmlCM9_O92zlz4jNA,0,0,1,2,0,1
nNjaWd2seeh5pbAj5GFbRQ,1,1,0,3,0,0
6F5iO1UBOj_xYdXuLXj6Ww,0,0,1,2,0,1
D3ZNg6iuvZu89OIy8aLl7g,1,1,0,3,0,0
Y56axFFUH_mgklunB04f2Q,0,0,1,2,0,1
AJH3p70Ozi2eSmDdtMBZhg,0,0,1,2,0,1
3QJj7MESj2TSIp7_Ylkg0g,1,1,4,3,1,0
j7iTuHANz6CukjeQ7oRvPQ,0,0,1,2,0,1
KkWYVHx70B0PQkbZotGcEQ,0,0,1,2,0,1
elf4PucDzGfsKk4psaf2Qw,0,0,1,2,0,1
xbgryp3n9BNxKcNvf-rvuQ,0,0,1,2,0,1
wcWiH3gU3Ix1EWYmg3i9Tw,0,0,1,2,0,1
M7NLB1HODefhnAVcVIOxZQ,1,1,0,3,0,0
wAqq5aYnHmtuDMKw8UK5Eg,1,1,0,3,0,0
4toia1wTvdklR3QrDJ_I2A,0,0,1,2,0,1
xU4jwbuOQYXPsKQy8u3_CQ,1,1,2,3,1,0
opXmJlC2mkAteeyRhx7PGg,1,1,0,3,0,0
1Kilprc7vPBMtRfnJX4qyg,0,0,1,2,0,1
LZ0dU-21_V_BAeLCG19ggw,0,0,1,2,0,1
K7ycpHvXlBkJ1kW0DJawRQ,1,1,0,3,0,0
YwLzocegaULqyySMZxha_Q,0,0,1,2,0,1
ZEBO_93cPC9vF2ThFjc1lw,0,0,1,2,0,1
4UMYdZXCqSW-1MVxVIrATQ,0,0,1,2,0,1
BwpJ_b_cUX4XB71J4wm3qA,0,0,1,2,0,1
GllXvzuf5UgxsLJbKAWZmg,1,1,0,3,0,0
sSaaQ8KZ7RRUVk6kCoFD7g,1,1,0,3,0,0
zFlTIe9yBysrVMH5hAsMcQ,0,0,1,2,0,1
zsD1q9GTE98UtPieUkAnvQ,0,0,1,2,0,1
0rwOFbHlAJt1a8Muvy_jmQ,1,1,0,3,0,0
sOmoBVAyAw3CIYWxXw-J5g,1,1,0,3,0,0
EPtsM7ROO1HKXfMv51ebNA,0,0,1,2,0,1
Hxcuu7VQctKiHXovl9Akew,0,0,1,2,0,1
TQL9sBaYlhonHiNL2NsJfw,0,0,1,2,0,1
me7RdUuFmpOqrTIlFlmXtg,0,0,1,2,0,1
X49waIz4kJJeu1Gu4lvGwA,1,1,3,3,0,0
H-PlaFeyq12D6UBfBoAI2A,0,0,1,2,0,1
TRLqkDF8gnxpaDoIId9WRg,0,0,1,2,0,1
7i3QR3H6yGgvzvQSkT8zbw,1,1,0,3,0,0
E1ixcvKJyqW6yCgXMTt6RA,0,0,1,2,0,1
zRMYkKuolr9hgaYixFm1NA,1,1,0,3,0,0
m_-pIACutb6_5w1GpHbpNg,1,1,0,3,0,0
LN1qieJgWzssjosdjK_QtQ,0,0,1,2,0,1
FeNBQ_C5y9uc4G1RMqP_YQ,1,1,0,3,0,0
Gp6v3AEA1m7X5PbRMwp-4A,0,0,1,2,0,1
MR59VS7CFk8eSznq7ZHIrg,0,0,1,2,0,1
UHkDeBOmSKQCBIi9t8YzJw,1,1,0,3,0,0
zrnrTczWS4XBGPvrVbhDJg,1,1,0,3,0,0
4vi8DQ_NXE1109lsfQIxPA,0,0,1,2,0,1
HCeQQZyJoSACHzBEpyA_fg,0,0,1,2,0,1
jttEBycK-xBlwPMmPxdJIw,0,0,1,2,0,1
cn8QM544HoZmrOEaHx0biA,0,0,1,2,0,1
UzV7dSaMQUHUNcV5XzhIwg,0,0,1,2,0,1
DeqIeM5LTAC4MmYLtJxn7Q,1,1,0,3,0,0
yzGsdfBz1O1Vc-QjhNQAFg,1,1,4,3,1,0
V511rn47DnYpeavc_k4nsA,1,1,0,3,0,0
_1mXYiH6_O5sd4HupzXC3Q,0,0,1,2,0,1
DwgPgDajFRPAtYYXWzIBRw,0,0,1,2,0,1
b6Ogj-WI0NcK5VETVfiwCQ,0,0,1,2,0,1
wLK1lO5m265TFG_7acy-qg,1,1,0,3,0,0
p6DxzE8ePFOZprgNaXE_fg,1,1,0,3,0,0
EGYsPKoNGf8kqAO-Ma-8TQ,2,2,-1,1,0,2
rlgiL9VRlCE33Q8GjF7uxg,0,0,1,2,0,1
J4LhAkl2y44SX9uOD5chgg,0,0,1,2,0,1
sUCI2y_rmhgeLlDD0JakLA,0,0,1,2,0,1
AuJe541M_PU4clM74--f-A,0,0,1,2,0,1
EADkKIz66k562LBJwa6jSQ,1,1,2,3,1,0
rGtCTG8BglwrGNKFzAORbw,0,0,1,2,0,1
Tp8-XDlRTBPDnRM8vWIK-A,0,0,1,2,0,1
70B6_RstTKNJ_32Tz_F95w,0,0,1,2,0,1
RzFJ5vlvuezgfWOAqLjd2w,0,0,1,2,0,1
0tg1MYUw_jzZXNluNtpY8Q,0,0,1,2,0,1
SzVLqeEEMBttTO62_bC3pQ,0,0,1,2,0,1
mN8wPsHuwNUPEjG-ByhxWg,0,0,1,2,0,1
lkIV3V8t7ZHp6_qkHgM_aQ,0,0,1,2,0,1
Ed6O0doyqf3JjdzYGkGTDQ,0,0,1,2,0,1
BowR7TAxAFsvTGNBXa2dAA,0,0,1,2,0,1
G1oaGG7MmetFPPpBOJSDbg,0,0,1,2,0,1
qpvizutggNtwtfKs91s5Uw,0,0,1,2,0,1
x65caoXKr_I8wtfY59szMg,1,1,0,3,0,0
WHMij0RtgB9aJQNn9KPFvQ,1,1,0,3,0,0
gJGXoQ6UzqK-cWVO8MnGHA,1,1,0,3,0,0
ob-dy6q3Rcj6ojdf35Vo4g,0,0,1,2,0,1
aqxnpOYFcXnemMCT8_KMuw,1,1,3,3,0,0
SPZcg_4iu35i-MeMY0e5Mw,1,1,3,3,0,0
gsTO8uowdfWWuucvh_Rm-Q,0,0,1,2,0,1
1b_0cG6Txh4blv37Yw9qtw,0,0,1,2,0,1
5CvuMsQ5JC1Sqz-V_SzJLg,0,0,1,2,0,1
cp58HkTRraUgwzc9C-rhXw,1,1,0,3,0,0
QvFHA3chdTB6CR9JtkVyFg,0,0,1,2,0,1
gaDnMGAO2HcG0C24U6gXxA,0,0,1,2,0,1
n-QprKxK-o3lXtJEJOBt8A,0,0,1,2,0,1
4_XXK2SawW_gsdq9dF33Xg,0,0,1,2,0,1
A7A_rnOrKOHwsD6TMJUJCA,0,0,1,2,0,1
IGQ6gcSxjmARqTxIdDmFnA,0,0,1,2,0,1
QjuxlZvICOWxcBGyfvIZvw,1,1,0,3,0,0
pZfamCC3W1ujRX-GBbr53w,0,0,1,2,0,1
QeAzX3207EBtB48O_iLIrQ,0,0,1,2,0,1
fTVuFukIPLW__zmIYVD-zw,0,0,1,2,0,1
gWZo2L8o5OQjMtqL4wNx1w,0,0,1,2,0,1
hcIg0APMFvF2Z01-2ivApw,0,0,1,2,0,1
5djsjCGeSbfBdTrN0HTQKg,0,0,1,2,0,1
HYQq67HQ4b5W56e6lcarbQ,0,0,1,2,0,1
Q5VObjp0WAyLbvYceX5CoA,0,0,1,2,0,1
TXdKumgssAWbgpMTPT38LA,0,0,1,2,0,1
m6EU649JUNiK6weC2GObmA,0,0,1,2,0,1
7FXi5s7ua8esjTr9rdOvUA,0,0,1,2,0,1
MHRgxecShWJyekMzmHnvog,1,1,0,3,0,0
IwC6gPIYogGGszuLLY_OEg,0,0,1,2,0,1
f6VZ0o6Faxf8KYZF7Ea2BQ,0,0,1,2,0,1
8CZLK7rJ6H1wDsTKsOAUvQ,0,0,1,2,0,1
Rq59JxpeI4c5QiXIVEWJzQ,0,0,1,2,0,1
1qqlhpp4vll82ybAzq9Yvg,1,1,0,3,0,0
9wMwzjUajQLsrH8KzSQ3ow,0,0,1,2,0,1
ZjZ5h9h6MCKCtxK6lE6HSQ,0,0,1,2,0,1
0STzoFERNkIAFtuA5SI0Qw,0,0,1,2,0,1
zz3Cp7DPGCE1Tg9Q8Y2fMg,0,0,1,2,0,1
8AvHbbSl6KCla-RwVA4cRg,0,0,1,2,0,1
YWrXv7pK-zkxAugcQ1ox2w,0,0,1,2,0,1
j_cAAcFv9DA9vQU8f98MGw,1,1,2,3,1,0
BmJglkTQk1C9Ylr3U75Jow,0,0,1,2,0,1
mU7_nEjX1ss9RzFqUEfSUg,0,0,1,2,0,1
fNSGyM1NJ91CTO_VfJ5asQ,0,0,1,2,0,1
mnxZbLKN-nWj6xQP122pGw,0,0,1,2,0,1
YZM86KatcVL1H7NWzDbVzw,1,1,0,3,0,0
lI_94oyR8PNV06ApLE-5sg,0,0,1,2,0,1
jglogMLgHyrOM7Xwlb5UDQ,1,1,4,3,1,0
qp6mMPejabkk0MdQvZHmOw,1,1,3,3,0,0
HZvWJQO3JDDO8JbjmF7QnA,0,0,1,2,0,1
yoO2nJA4ytYNo1pYs7m56Q,1,1,0,3,0,0
CL2XU9xGhOein_nOHFWSog,0,0,1,2,0,1
Rl2IWaQOAeZKEoRB2W5PVA,0,0,1,2,0,1
92rP-iHxctN9vBi6P-AU_A,1,1,0,3,0,0
cJ2KQhM__IamPKexTrtgmg,0,0,1,2,0,1
2Mb38Yn3wkQooenctvM0rA,1,1,0,3,0,0
nhXJdJZrU0ieHqCyyL6muA,0,0,1,2,0,1
EmtwbDCghjiwUEzDC-xvIw,0,0,1,2,0,1
O-HvPzjfYk48HjZKPUvPZQ,0,0,1,2,0,1
rKWBqJVdeliAqJAxvIOANg,1,1,3,3,0,0
34ntZ2hG8pRb3gxWMB8vXQ,0,0,1,2,0,1
cE-KPjGlyynv8UnVk-M3LQ,1,1,0,3,0,0
hFudklesKy25bJRdQn6Iuw,0,0,1,2,0,1
aB5o8lfSHKoCGZxTWR7Ufw,0,0,1,2,0,1
sKAKsul3T_mfQ29wq24gtg,0,0,1,2,0,1
87KYz5yQOjFcXyvZJ7KIuw,0,0,1,2,0,1
n5E7aqBgWqdjVJc_Hu90iA,0,0,1,2,0,1
xwIVgt98o_-0WQ8PaEMdVg,1,1,0,3,0,0
eFAoIuCwbW_PsFrW5-NMdA,0,0,1,2,0,1
BbIMXNeTpPOSmA4aYGSd4A,0,0,1,2,0,1
IjIzk3W5gacwE5CTuf1LLw,0,0,1,2,0,1
DkhfhJUM-vu8nS3GTmI9dw,0,0,1,2,0,1
RHz_OSBwolUKGFJXZyuWkg,0,0,1,2,0,1
ewM-sHNxMXB_gjYh6-N06Q,1,1,4,3,1,0
LeYTqoi8LWqY_ZTwpqoKpA,1,1,0,3,0,0
8VPzRHXP3Q0d_rtjoFcdZg,1,1,2,3,1,0
77W0wSmb_6JTY2biB-yjdg,0,0,1,2,0,1
e3yvfEPHtDFW6SWnu5EZng,0,0,1,2,0,1
lJbtIHW3d-RKSPiOFdm_IQ,1,1,0,3,0,0
1xj03uRsgtSc25f-ephUFw,1,1,0,3,0,0
PhS548mKZhvbn1px4Xt6Og,1,1,0,3,0,0
huyI9asMRe8kqgZ9KYKBTw,0,0,1,2,0,1
lcEByS7lS6ETiJpuo-XwYg,1,1,4,3,1,0
1ChGnOpk6Av8LA4a2qidsg,1,1,0,3,0,0
zlnMjys5nd9dYsAwp9Fc9g,1,1,0,3,0,0
GUEcrIdBRlYNUCap5e4Xpw,0,0,1,2,0,1
iXV1KxYuQ3i-nagY9qpSxA,0,0,1,2,0,1
717xLjHppbYlJSjfRqW3rw,0,0,1,2,0,1
k0vNl-uuVv40eJ2ESVXd8w,0,0,1,2,0,1
BD6wfWTT--CGMzfOJPv1cg,0,0,1,2,0,1
f82MUG-kYDePQDQBtSfIlg,0,0,1,2,0,1
Plj80QUEDpIFyiceQI87Bw,1,1,0,3,0,0
brXxMktI7oz2ZelX7o3qpA,0,0,1,2,0,1
9msXrvKZKK_hSz47LGfNOQ,0,0,1,2,0,1
9t7sLVeXEF3xcuMd6ypLkQ,0,0,1,2,0,1
xZqCkpqbOOcMBllJ26Wvuw,0,0,1,2,0,1
7vuyo4-p8s5TtrHv-iiVkQ,1,1,0,3,0,0
aKaOQYn7159086VMsi2x9Q,0,0,1,2,0,1
AWYain-2SZKEb_lOdwTehw,1,1,0,3,0,0
FPZxoF8T0AwcDtlimz5qWw,1,1,3,3,0,0
npNHvk4hNgDMcAUu6n5f8w,0,0,1,2,0,1
w9ylLmBCzlAh-xYj7LPC1Q,1,1,4,3,1,0
V5VbYidBeiFpAD482AOoDQ,0,0,1,2,0,1
WFNx7RzLczdjpGa1eR6yjA,0,0,1,2,0,1
UGtv3Nlnd96MTjJlEIJ0hg,0,0,1,2,0,1
2Rk2ams0dnn-za24aqkUeA,0,0,1,2,0,1
Y-wZ6OfqZfRqNwp1wKiu6w,1,1,0,3,0,0
xfzvEFR9TWB0XGr6f9IleQ,2,2,-1,1,2,2
IPYENPwk3NUrTy_ib7B4kw,0,0,1,2,0,1
NHY10VfJ_0mDnL59B1R7Ww,0,0,1,2,0,1
VjEePZp5NqyNT4AJeO-QZw,1,1,0,3,0,0
adTCBz-NBRH8iMOP2M-V6A,0,0,1,2,0,1
KOmZ7cT-n9HwdwnPeY6-qw,0,0,1,2,0,1
To2QqCd3p8-dUioFidW5Tg,0,0,1,2,0,1
dzuDeiIxJzgfH8OTxS8TrQ,0,0,1,2,0,1
h5hpDmA9dBzV_268VSaPoA,0,0,1,2,0,1
tsaRMq1dq62fkUWYQOkOVg,1,1,3,3,0,0
pe98doSx5z48vsSmYFWEOQ,1,1,0,3,0,0
kT35CUPqjLQMMjaEOXpeRA,0,0,1,2,0,1
0UdM2Yfy9yyxElBxON2q6A,1,1,0,3,0,0
hGOSQkeCO4mZGzD3nSrA6A,0,0,1,2,0,1
NWe4dz2u5cMmw4Pmhov0MQ,0,0,1,2,0,1
LtWsNOZkgXNCUYyEvTuafQ,0,0,1,2,0,1
LTfzJ556sNmdKl9v4yzkvg,0,0,1,2,0,1
aLqHswdvkawMb9w5cLllPQ,0,0,1,2,0,1
